TaskID|ProbeFileID|ProbeFileName|IsTarget|ProbeMaskFileName|ProbeBitPlaneMaskFileName|HDF5MaskFileName|ProbeBrowserFileName|BaseFileName|BaseBrowserFileName|JournalName|ProjectDescription|ProjectType|JournalSource|PostprocessCompression|SemanticRepurposing|People|AntiforensicAddCamFingerprintPRNU|AudioClone|CompositePixelSize|AudioSplice|SeamCarving|ImageCompressionTable|ImageCompression|AudioActivity|TemporalOther|AudioVoiceOver|PostprocessCropFrames|AntiforensicAberrationCorrection|DataEmbeddingWatermark|AntiforensicCFACorrection|LaunderingSocialMedia|TemporalRemove|AntiforensicOther|AudioOthers|ImageReformat|AudioRemoval|AudioVoiceSwapping|SpatialOther|AntiforensicNoiseRestoration|TemporalReorder|SemanticRefabrication|SpatialSplice|SpatialClone|SpatialMovingObject|SpatialRemove|AntiforensicIllumination|LaunderingMedianFiltering|TemporalClone|Recapture|Mosaicing|ManipulationCategory|Natural|PostprocessStabilization|DataEmbeddingSteganography|SemanticRestaging|SpatialMovingCamera|TemporalSplice|FaceManipulations|ReflectionManipulations|ShadowManipulations|IsGAN|ConfidenceScore|OutputProbeMaskFileName|ProbeStatus|ProbeOptOutPixelValue|ProbeWidth|ProbeHeight|ProbeFileSize|HPDeviceID|HPSensorID|StartNodeID|EndNodeID|Sequence|BitPlane|Operation|Color|Purpose|OperationArgument|AutoDesignName|PlugInName|PlugInArguments
manipulation|0031ab228c76bb8b289e7e0b36e81756|probe/0031ab228c76bb8b289e7e0b36e81756.jpg|N||||0031ab228c76bb8b289e7e0b36e81756.jpg|world/0031ab228c76bb8b289e7e0b36e81756.jpg|0031ab228c76bb8b289e7e0b36e81756.jpg|0031ab228c76bb8b289e7e0b36e81756|pasted firework into scene.|image|human|no|no|no|no|no|no|no|no|no|double|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|0.6647477149963379|mask/5cb868eb1bcca219f048cbdff8e58264c605d6d5.png|Processed|0.0|3264|2448|1911709.0|PAR-1742|PAR-1742_primary|||||||||||
manipulation|003da5f8243d0d7fd1bd8c1a36f60947|probe/003da5f8243d0d7fd1bd8c1a36f60947.jpg|N||||003da5f8243d0d7fd1bd8c1a36f60947.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.7258142828941345|mask/2efdd9347f5866e50e4933951ebe14aca7d42550.png|Processed|0.0|5312|2988|6700.0|50049571|50049571_|||||||||||
manipulation|00487992c56bcf5ae1805db6684ec683|probe/00487992c56bcf5ae1805db6684ec683.jpg|N||||00487992c56bcf5ae1805db6684ec683.jpg|world/00487992c56bcf5ae1805db6684ec683.jpg|00487992c56bcf5ae1805db6684ec683.jpg|00487992c56bcf5ae1805db6684ec683|Image Completion via GAN|image|humanGAN|no|no|no|no|no|no|no|no|no|double|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|0.9998016953468323|mask/e7a1a627f89b71a3c11a680a8c0bfe8fdd59e6be.png|Processed|0.0|2880|1920|1516564.0|UNDEF|UNDEF|||||||||||
manipulation|004949581170cd714b3d6114204fc7f4|probe/004949581170cd714b3d6114204fc7f4.jpg|N||||004949581170cd714b3d6114204fc7f4.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.3520410656929016||OptOutLocalization||3264|1836|1827.0|PAR-2629|PAR-2629_|||||||||||
manipulation|004bb3adc79a5fd86636104875b64b1d|probe/004bb3adc79a5fd86636104875b64b1d.jpg|N||||004bb3adc79a5fd86636104875b64b1d.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.16873443126678467||OptOutLocalization||4896|3672|6700.0|JK-Lumix|JK-Lumix_|||||||||||
manipulation|0056b0443005a5cc044833cb72d70508|probe/0056b0443005a5cc044833cb72d70508.jpg|N||||0056b0443005a5cc044833cb72d70508.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.13982677459716797|mask/6354b51fcc5448fd3eee47aa02608f78120f593b.png|Processed|0.0|1600|1200|491.0|PAR-A089|PAR-A089_|||||||||||
manipulation|005a37a717e0626fc2c2132d5d0604b7|probe/005a37a717e0626fc2c2132d5d0604b7.jpg|N||||005a37a717e0626fc2c2132d5d0604b7.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.037503305822610855||OptOutLocalization||3264|2448|2100.0|UNDEF|UNDEF|||||||||||
manipulation|0067fc1e89a37ef181fbb4e22314d08d|probe/0067fc1e89a37ef181fbb4e22314d08d.jpg|N||||0067fc1e89a37ef181fbb4e22314d08d.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9964423775672913|mask/b4da6e2833e636dfca96525831675a19f41ef615.png|Processed|0.0|3888|2592|4300.0|KJB-0002|KJB-0002_primary|||||||||||
manipulation|006c9d631f7f0c0c18dfb40331001520|probe/006c9d631f7f0c0c18dfb40331001520.jpg|N||||006c9d631f7f0c0c18dfb40331001520.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.5081846117973328|mask/9c8a6d4d68cde3907e5e9e1ebc0318eddca8e4c0.png|Processed|0.0|4608|3456|5900.0|KJB-0001|KJB-0001_primary|||||||||||
manipulation|00772c61e08ceebe50a8b37024eb1466|probe/00772c61e08ceebe50a8b37024eb1466.jpg|N||||00772c61e08ceebe50a8b37024eb1466.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9998325109481812|mask/95c806cc99b4f87245a4530e7742e41bc3893048.png|Processed|0.0|4512|3008|1065.0|50050836|50050836_primary|||||||||||
manipulation|0078e2083a6f2332be131b11575947cd|probe/0078e2083a6f2332be131b11575947cd.jpg|N||||0078e2083a6f2332be131b11575947cd.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.7405406832695007|mask/f2d57333f6e132e650bd479185dd0d8979354a3e.png|Processed|0.0|4912|3264|2200.0|MK-NEX5T|MK-NEX5T_|||||||||||
manipulation|007e764dc8eb9fae57967b98d74b4a0a|probe/007e764dc8eb9fae57967b98d74b4a0a.nef|N||||007e764dc8eb9fae57967b98d74b4a0a.nef||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.0||OptOutAll||6032|4032|26000.0|50050836|50050836_primary|||||||||||
manipulation|0086b30c7a20e6fffb37aa34a2823b13|probe/0086b30c7a20e6fffb37aa34a2823b13.jpg|N||||0086b30c7a20e6fffb37aa34a2823b13.jpg|world/0086b30c7a20e6fffb37aa34a2823b13.jpg|0086b30c7a20e6fffb37aa34a2823b13.jpg|0086b30c7a20e6fffb37aa34a2823b13|added landscape behind the wing of the plane and made adjustments.|image|human|no|no|no|no|no|no|no|no|no|double|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|0.9763091206550598|mask/302e8c9904acd77d1b85efa683933fcc534375de.png|Processed|0.0|5312|2988|2783648.0|PAR-2632|PAR-2632_primary|||||||||||
manipulation|008a3a73e1d3d0217497c1260e1de39d|probe/008a3a73e1d3d0217497c1260e1de39d.jpg|N||||008a3a73e1d3d0217497c1260e1de39d.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.6058971881866455|mask/4a9578391b00644e1974993183539d162f14b717.png|Processed|0.0|3264|2448|2000.0|PAR-1742|PAR-1742_primary|||||||||||
manipulation|009589b681031b437d4552abddfb7f1a|probe/009589b681031b437d4552abddfb7f1a.jpg|N||||009589b681031b437d4552abddfb7f1a.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9052264094352722|mask/116e7599a98ec79fecc61dcad7d4e99ec562f9e1.png|Processed|0.0|3696|2448|2200.0|ES-D5100|ES-D5100_primary|||||||||||
manipulation|0097bac2b72d90992f5322cfc28e75de|probe/0097bac2b72d90992f5322cfc28e75de.jpg|N||||0097bac2b72d90992f5322cfc28e75de.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9986963868141174|mask/5d002fa3ddd3b2f23f4f2ad7e53ccbc55ea93ee6.png|Processed|0.0|3888|2592|3500.0|KJB-0002|KJB-0002_primary|||||||||||
manipulation|009ad0863e6c4763a92815496f271546|probe/009ad0863e6c4763a92815496f271546.jpg|N||||009ad0863e6c4763a92815496f271546.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9999899864196777||OptOutLocalization||3008|2000|2100.0|50160394|50160394_primary|||||||||||
manipulation|009cc1f4d5293c38ca032f0f47141b5e|probe/009cc1f4d5293c38ca032f0f47141b5e.nef|N||||009cc1f4d5293c38ca032f0f47141b5e.nef||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.0||OptOutAll||3280|4948|19000.0|ES-D5100|ES-D5100_primary|||||||||||
manipulation|009cdd2c8ffcf06720238cee4dd697bb|probe/009cdd2c8ffcf06720238cee4dd697bb.jpg|N||||009cdd2c8ffcf06720238cee4dd697bb.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9998431205749512|mask/100c85707341150495ab39605b4aad5dc22f371b.png|Processed|0.0|4512|3008|1410.0|50050836|50050836_primary|||||||||||
manipulation|009dd700e743082ac382aca5db7a68c2|probe/009dd700e743082ac382aca5db7a68c2.jpg|N||||009dd700e743082ac382aca5db7a68c2.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.7414242625236511|mask/086f10daa1e7777f5381721d0507ae1a63a935ff.png|Processed|0.0|2560|1440|966.0|PAR-1742|PAR-1742_primary|||||||||||
manipulation|009dd876c2ec07da928c76109c34b352|probe/009dd876c2ec07da928c76109c34b352.nef|N||||009dd876c2ec07da928c76109c34b352.nef||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.0||OptOutAll||4948|3280|18000.0|ES-D5100|ES-D5100_primary|||||||||||
manipulation|009ef89de95a335e795b29f071eeaf5c|probe/009ef89de95a335e795b29f071eeaf5c.jpg|N||||009ef89de95a335e795b29f071eeaf5c.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.2543809115886688||OptOutLocalization||3888|2592|4300.0|KJB-0002|KJB-0002_primary|||||||||||
manipulation|00bbbe9fc6e70b39f294c576b7c28d67|probe/00bbbe9fc6e70b39f294c576b7c28d67.jpg|N||||00bbbe9fc6e70b39f294c576b7c28d67.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.7285799980163574|mask/b3e9442b99fe0ab883646f96c557caf4594afec0.png|Processed|0.0|3264|2448|2100.0|PAR-1742|PAR-1742_primary|||||||||||
manipulation|00bf5c6d4c5bc706d805e9d691c8317f|probe/00bf5c6d4c5bc706d805e9d691c8317f.jpg|N||||00bf5c6d4c5bc706d805e9d691c8317f.jpg|world/00bf5c6d4c5bc706d805e9d691c8317f.jpg|00bf5c6d4c5bc706d805e9d691c8317f.jpg|00bf5c6d4c5bc706d805e9d691c8317f|MS - removed person's shadow, added cgi shadow of drone.|image|human|no|no|no|no|no|no|no|no|no|double|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|0.6361708045005798|mask/649ec35400063f5b0623983bd8682ba6aca50e60.png|Processed|0.0|5312|2988|6017374.0|PAR-1583|PAR-1583_primary|||||||||||
manipulation|00c13c63a5f391c27bdea1cff7172013|probe/00c13c63a5f391c27bdea1cff7172013.jpg|N||||00c13c63a5f391c27bdea1cff7172013.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.3520074188709259||OptOutLocalization||5312|2988|5700.0|50049571|50049571_primary|||||||||||
manipulation|00d0a906e592b163cf7ed0afb8329065|probe/00d0a906e592b163cf7ed0afb8329065.jpg|N||||00d0a906e592b163cf7ed0afb8329065.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.007362626027315855|mask/56a14eff9a42d146c8f3d5939fbda418cd496ae8.png|Processed|0.0|1600|1200|241.0|PAR-A003|PAR-A003_|||||||||||
manipulation|00d799da437817fe55a020d561b62d87|probe/00d799da437817fe55a020d561b62d87.jpg|N||||00d799da437817fe55a020d561b62d87.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.864893913269043|mask/55523f04f95d5cab9ddbc8f74a6027b0c9f52362.png|Processed|0.0|4240|2832|7200.0|50052766|50052766_primary|||||||||||
manipulation|00dcca428d8c19e199553763141c2530|probe/00dcca428d8c19e199553763141c2530.jpg|N||||00dcca428d8c19e199553763141c2530.jpg|world/00dcca428d8c19e199553763141c2530.jpg|00dcca428d8c19e199553763141c2530.jpg|00dcca428d8c19e199553763141c2530|add person, duplicate stack of water|image|human|no|no|no|no|no|no|no|no|no|double|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|0.580567479133606|mask/3f0e0073308897c8b432ddd0840cf20859ed257d.png|Processed|0.0|4032|2268|2963553.0|PAR-3196|PAR-3196_primary|||||||||||
manipulation|00e0cd3c225cc72274712fb8db9d9825|probe/00e0cd3c225cc72274712fb8db9d9825.jpg|N||||00e0cd3c225cc72274712fb8db9d9825.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.698820948600769|mask/b7914ecbb78dac2825960eb8461afff8a2207c43.png|Processed|0.0|2048|1152|581.0|PAR-1742|PAR-1742_primary|||||||||||
manipulation|00e6663289b9413fd05befc96ca6eead|probe/00e6663289b9413fd05befc96ca6eead.jpg|N||||00e6663289b9413fd05befc96ca6eead.jpg|world/00e6663289b9413fd05befc96ca6eead.jpg|00e6663289b9413fd05befc96ca6eead.jpg|00e6663289b9413fd05befc96ca6eead|Location Change By Adding a City in the Background of the Bridge|image|human|no|no|no|no|no|no|no|no|no|double|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|no|0.45851632952690125|mask/cef6539cd94d623b85d67d3909e75a5a55612096.png|Processed|0.0|2048|1536|824523.0|PAR-1216|PAR-1216_primary|||||||||||
manipulation|00e6a1cd5b0e1ff4435f7cfb4adbf3ac|probe/00e6a1cd5b0e1ff4435f7cfb4adbf3ac.jpg|N||||00e6a1cd5b0e1ff4435f7cfb4adbf3ac.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.7669458985328674||OptOutLocalization||2976|2976|2300.0|UNDEF|UNDEF|||||||||||
manipulation|00eee355e394d737450bf5414428ebd6|probe/00eee355e394d737450bf5414428ebd6.jpg|N||||00eee355e394d737450bf5414428ebd6.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.06129615008831024|mask/a4309bf11f937fe68dfeea3043661fdb9620ef1c.png|Processed|0.0|2048|1152|1374.0|UNDEF|UNDEF|||||||||||
manipulation|00f63bb3044e530e0c084e6d535daa8f|probe/00f63bb3044e530e0c084e6d535daa8f.jpg|N||||00f63bb3044e530e0c084e6d535daa8f.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.7126009464263916||OptOutLocalization||4896|3672|6700.0|JK-Lumix|JK-Lumix_|||||||||||
manipulation|00fa2e1151332ec73810c8ef08b84f3d|probe/00fa2e1151332ec73810c8ef08b84f3d.jpg|N||||00fa2e1151332ec73810c8ef08b84f3d.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9999158382415771|mask/98b51fbfe9f6ffec34f3a5c08c4b8cab468e5e8d.png|Processed|0.0|1280|960|48.0|MK-MINI|MK-MINI_primary|||||||||||
manipulation|00fe488b39323d650030c42ea6537e60|probe/00fe488b39323d650030c42ea6537e60.jpg|N||||00fe488b39323d650030c42ea6537e60.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9634514451026917|mask/ac25eb2ef86f589a79ef63ac9d42156559f1ecc7.png|Processed|0.0|4032|3024|3800.0|ES-Nexus6P|ES-Nexus6P_primary|||||||||||
manipulation|0101f0966fb444dbdf9afc96149f6382|probe/0101f0966fb444dbdf9afc96149f6382.nef|N||||0101f0966fb444dbdf9afc96149f6382.nef||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.0||OptOutAll||6034|4028|27000.0|50050129|50050129_primary|||||||||||
manipulation|0105df01f5a5609ed36df5e1a25340ea|probe/0105df01f5a5609ed36df5e1a25340ea.jpg|N||||0105df01f5a5609ed36df5e1a25340ea.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.5537235140800476|mask/a75991a450d0136df745e366f7fb0accd66c98a6.png|Processed|0.0|1600|1200|486.0|UNDEF|UNDEF|||||||||||
manipulation|0108aaca3b4fe74e00a07b39c09db6ef|probe/0108aaca3b4fe74e00a07b39c09db6ef.jpg|N||||0108aaca3b4fe74e00a07b39c09db6ef.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.7481197118759155|mask/c1dc0f664de66644713f14b3094461da1579d934.png|Processed|0.0|2976|2976|4100.0|UNDEF|UNDEF|||||||||||
manipulation|010b0800bd49a083f876b4ed5c157783|probe/010b0800bd49a083f876b4ed5c157783.nef|N||||010b0800bd49a083f876b4ed5c157783.nef||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.0||OptOutAll||6034|4028|28000.0|50050129|50050129_primary|||||||||||
manipulation|011a8e5bebb7daccb2d3c733f7eb59b5|probe/011a8e5bebb7daccb2d3c733f7eb59b5.jpg|N||||011a8e5bebb7daccb2d3c733f7eb59b5.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.6436089277267456|mask/f7696bb7fdbe68d149439d1ee96c0044b1b41326.png|Processed|0.0|2880|2160|2600.0|PAR-2936|PAR-2936_primary|||||||||||
manipulation|011c1f2981343417066afed04aa4ef7a|probe/011c1f2981343417066afed04aa4ef7a.jpg|N||||011c1f2981343417066afed04aa4ef7a.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9421488642692566|mask/61653d130130a46ace96cfe7757df1c03b36f492.png|Processed|0.0|3024|4032|5200.0|ES-Nexus6P|ES-Nexus6P_primary|||||||||||
manipulation|01270d85504c623e3c73ba3e08ff9d1e|probe/01270d85504c623e3c73ba3e08ff9d1e.jpg|N||||01270d85504c623e3c73ba3e08ff9d1e.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9998884201049805|mask/ed7b125d5121c2b941ce165499d471bce1dbfa28.png|Processed|0.0|6016|4016|15000.0|50050157|50050157_primary|||||||||||
manipulation|01290465a72eb908e2919bbb2d55d522|probe/01290465a72eb908e2919bbb2d55d522.jpg|N||||01290465a72eb908e2919bbb2d55d522.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9999819993972778||OptOutLocalization||2976|2976|3100.0|UNDEF|UNDEF|||||||||||
manipulation|012b9afdda9cc38b20b0d06711a7c535|probe/012b9afdda9cc38b20b0d06711a7c535.jpg|N||||012b9afdda9cc38b20b0d06711a7c535.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.1660749912261963||OptOutLocalization||5312|2988|7200.0|50049571|50049571_primary|||||||||||
manipulation|012cb1d449d85012b5c68fee84f07f19|probe/012cb1d449d85012b5c68fee84f07f19.jpg|N||||012cb1d449d85012b5c68fee84f07f19.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9714440703392029|mask/7f69e741c7f9ece4f0c47d998564552104ce6352.png|Processed|0.0|1280|720|158.0|MK-KOMANDO|MK-KOMANDO_primary|||||||||||
manipulation|012f9f387c14b70976e5f1df465f66ff|probe/012f9f387c14b70976e5f1df465f66ff.jpg|N||||012f9f387c14b70976e5f1df465f66ff.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.16331058740615845||OptOutLocalization||4128|2322|4200.0|PAR-1233|PAR-1233_|||||||||||
manipulation|01345008fd76aafd62c57c68bca62cc2|probe/01345008fd76aafd62c57c68bca62cc2.jpg|N||||01345008fd76aafd62c57c68bca62cc2.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9998162388801575|mask/136d74e2d216cbd4594f8656dfad461d6d37aa93.png|Processed|0.0|4512|3008|1129.0|50050836|50050836_primary|||||||||||
manipulation|0136154cf5c796c1f9221590c11107f6|probe/0136154cf5c796c1f9221590c11107f6.jpg|N||||0136154cf5c796c1f9221590c11107f6.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.12413640320301056|mask/18424fcb5ae734322a40d7012e9927f32efe22f5.png|Processed|0.0|2592|1944|2200.0|MK-S860|MK-S860_primary|||||||||||
manipulation|013802e9e023fa3568de7782b5780ef6|probe/013802e9e023fa3568de7782b5780ef6.jpg|N||||013802e9e023fa3568de7782b5780ef6.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.9999743700027466|mask/c4a9b751a7b950ee9d53b5a01b6974cd1f355cd8.png|Processed|0.0|1280|960|117.0|MK-MINI|MK-MINI_primary|||||||||||
manipulation|01491e840041129deaf6e1fdf59c5cd0|probe/01491e840041129deaf6e1fdf59c5cd0.jpg|N||||01491e840041129deaf6e1fdf59c5cd0.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.15995661914348602|mask/1575448b773e8855df768f982d0f5bd93d39798c.png|Processed|0.0|3648|2736|7200.0|UNDEF|UNDEF|||||||||||
manipulation|0149abb38d598ca747cbcdf25fbb6ae4|probe/0149abb38d598ca747cbcdf25fbb6ae4.jpg|N||||0149abb38d598ca747cbcdf25fbb6ae4.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.6394227147102356|mask/da67b64651d47f103f3011e13a2ad09902091570.png|Processed|0.0|5312|2988|3100.0|50049581|50049581_primary|||||||||||
manipulation|014e01278aa218c3bf8734d26eaedc13|probe/014e01278aa218c3bf8734d26eaedc13.jpg|N||||014e01278aa218c3bf8734d26eaedc13.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.7215533256530762|mask/6074eacd6fe99d9e09c91c466a93ceab6bef65be.png|Processed|0.0|4608|3456|5300.0|KJB-0001|KJB-0001_primary|||||||||||
manipulation|014ead15fb2768031ab91efbd7a67c53|probe/014ead15fb2768031ab91efbd7a67c53.jpg|N||||014ead15fb2768031ab91efbd7a67c53.jpg||||||||||||||||single|||||||||||||||||||||||||||||||||||||||0.5866622924804688||OptOutLocalization||2048|1152|499.0|PAR-1742|PAR-1742_primary|||||||||||
