TaskID|ProbeFileID|ProbeFileName|ProbeWidth|ProbeHeight|ProbeFileSize|HPDeviceID|HPSensorID|IsTarget|ConfidenceScore|OutputProbeMaskFileName|ProbeStatus|ProbeOptOutPixelValue
manipulation|0073243b5279a64dbbbc10278a25b4ce|probe/0073243b5279a64dbbbc10278a25b4ce.jpg|6016|4016|3613499.0|50050129|50050129_|Y|0.9979677796363831|mask/4e4da0e2d0b47712a058ed54a8802b71913cc788.png|Processed|0.0
manipulation|00772c61e08ceebe50a8b37024eb1466|probe/00772c61e08ceebe50a8b37024eb1466.jpg|4512|3008|1065.0|50050836|50050836_primary|N|0.9998325109481812|mask/95c806cc99b4f87245a4530e7742e41bc3893048.png|Processed|0.0
manipulation|0078e2083a6f2332be131b11575947cd|probe/0078e2083a6f2332be131b11575947cd.jpg|4912|3264|2200.0|MK-NEX5T|MK-NEX5T_|N|0.7405406832695007|mask/f2d57333f6e132e650bd479185dd0d8979354a3e.png|Processed|0.0
manipulation|007e764dc8eb9fae57967b98d74b4a0a|probe/007e764dc8eb9fae57967b98d74b4a0a.nef|6032|4032|26000.0|50050836|50050836_primary|N|0.0||OptOutAll|
manipulation|007ea872e68b3de3ed960e8a0762dbd2|probe/007ea872e68b3de3ed960e8a0762dbd2.jpg|2322|4128|3010953.0|PAR-1233|PAR-1233_|Y|0.9998519420623779||OptOutLocalization|
manipulation|0086b30c7a20e6fffb37aa34a2823b13|probe/0086b30c7a20e6fffb37aa34a2823b13.jpg|5312|2988|2783648.0|PAR-2632|PAR-2632_primary|N|0.9763091206550598|mask/302e8c9904acd77d1b85efa683933fcc534375de.png|Processed|0.0
manipulation|008a3a73e1d3d0217497c1260e1de39d|probe/008a3a73e1d3d0217497c1260e1de39d.jpg|3264|2448|2000.0|PAR-1742|PAR-1742_primary|N|0.6058971881866455|mask/4a9578391b00644e1974993183539d162f14b717.png|Processed|0.0
manipulation|009589b681031b437d4552abddfb7f1a|probe/009589b681031b437d4552abddfb7f1a.jpg|3696|2448|2200.0|ES-D5100|ES-D5100_primary|N|0.9052264094352722|mask/116e7599a98ec79fecc61dcad7d4e99ec562f9e1.png|Processed|0.0
manipulation|0097bac2b72d90992f5322cfc28e75de|probe/0097bac2b72d90992f5322cfc28e75de.jpg|3888|2592|3500.0|KJB-0002|KJB-0002_primary|N|0.9986963868141174|mask/5d002fa3ddd3b2f23f4f2ad7e53ccbc55ea93ee6.png|Processed|0.0
manipulation|0098c7fc43c8a9cf03cf6398c24c0951|probe/0098c7fc43c8a9cf03cf6398c24c0951.jpg|3264|2448|2414624.0|UNDEF|UNDEF|Y|0.9999517202377319||OptOutLocalization|
manipulation|009ad0863e6c4763a92815496f271546|probe/009ad0863e6c4763a92815496f271546.jpg|3008|2000|2100.0|50160394|50160394_primary|N|0.9999899864196777||OptOutLocalization|
manipulation|009b967d22962809e4c17e2353a51c86|probe/009b967d22962809e4c17e2353a51c86.jpg|3264|2448|2194691.0|UNDEF|UNDEF|Y|0.999931812286377||OptOutLocalization|
manipulation|009c4442e337b90a52f7aad6261b4918|probe/009c4442e337b90a52f7aad6261b4918.jpg|1440|1920|538383.0|UNDEF|UNDEF|Y|0.999997615814209|mask/f78ac61ba02d571bba2f1fc1800ce386d7f727a5.png|Processed|0.0
manipulation|009cc1f4d5293c38ca032f0f47141b5e|probe/009cc1f4d5293c38ca032f0f47141b5e.nef|3280|4948|19000.0|ES-D5100|ES-D5100_primary|N|0.0||OptOutAll|
manipulation|009cdd2c8ffcf06720238cee4dd697bb|probe/009cdd2c8ffcf06720238cee4dd697bb.jpg|4512|3008|1410.0|50050836|50050836_primary|N|0.9998431205749512|mask/100c85707341150495ab39605b4aad5dc22f371b.png|Processed|0.0
manipulation|009dd700e743082ac382aca5db7a68c2|probe/009dd700e743082ac382aca5db7a68c2.jpg|2560|1440|966.0|PAR-1742|PAR-1742_primary|N|0.7414242625236511|mask/086f10daa1e7777f5381721d0507ae1a63a935ff.png|Processed|0.0
manipulation|009dd876c2ec07da928c76109c34b352|probe/009dd876c2ec07da928c76109c34b352.nef|4948|3280|18000.0|ES-D5100|ES-D5100_primary|N|0.0||OptOutAll|
manipulation|009ef89de95a335e795b29f071eeaf5c|probe/009ef89de95a335e795b29f071eeaf5c.jpg|3888|2592|4300.0|KJB-0002|KJB-0002_primary|N|0.2543809115886688||OptOutLocalization|
manipulation|009fd496ddb7d67c6a4196434a880da4|probe/009fd496ddb7d67c6a4196434a880da4.jpg|4032|2268|3164340.0|PAR-3196|PAR-3196_primary|Y|0.6194673180580139|mask/dd6fdce01436df23ee3a5ed012104f7210ebb22a.png|Processed|0.0
manipulation|00a5366b4e4cab2267fdc78e3f718616|probe/00a5366b4e4cab2267fdc78e3f718616.jpg|4608|3456|6465907.0|KJB-0001|KJB-0001_primary|Y|0.9995959401130676|mask/3ee86e5cdebd5785e97e9b3b65603bdc501c9d10.png|Processed|0.0
manipulation|00ae9ae75ad14cc4f04594bc493af5d3|probe/00ae9ae75ad14cc4f04594bc493af5d3.jpg|3264|2448|1357473.0|UNDEF|UNDEF|Y|0.9995525479316711|mask/4c7184c346fca85bf89c84afa719179642554ee3.png|Processed|0.0
manipulation|00bbbe9fc6e70b39f294c576b7c28d67|probe/00bbbe9fc6e70b39f294c576b7c28d67.jpg|3264|2448|2100.0|PAR-1742|PAR-1742_primary|N|0.7285799980163574|mask/b3e9442b99fe0ab883646f96c557caf4594afec0.png|Processed|0.0
manipulation|8f21a3bf118eac2164a85d0788103e5c|probe/8f21a3bf118eac2164a85d0788103e5c.jpg|5312|2988|5969767.0|PAR-1583|PAR-1583_primary|Y|0.7875912189483643|mask/f30a9d99f45ea87b5b91db0361ed03ab30b80edc.png|Processed|0.0
manipulation|00bf5c6d4c5bc706d805e9d691c8317f|probe/00bf5c6d4c5bc706d805e9d691c8317f.jpg|5312|2988|6017374.0|PAR-1583|PAR-1583_primary|N|0.6361708045005798|mask/649ec35400063f5b0623983bd8682ba6aca50e60.png|Processed|0.0
manipulation|00c13c63a5f391c27bdea1cff7172013|probe/00c13c63a5f391c27bdea1cff7172013.jpg|5312|2988|5700.0|50049571|50049571_primary|N|0.3520074188709259||OptOutLocalization|
manipulation|00c56ef265306f66ceb84b02a4e17bed|probe/00c56ef265306f66ceb84b02a4e17bed.jpg|4948|3280|1148925.0|ES-D5100|ES-D5100_primary|Y|0.9224926829338074|mask/ee8794ec84fe20188c7d40047d5548924d60b292.png|Processed|0.0
manipulation|00d0a906e592b163cf7ed0afb8329065|probe/00d0a906e592b163cf7ed0afb8329065.jpg|1600|1200|241.0|PAR-A003|PAR-A003_|N|0.007362626027315855|mask/56a14eff9a42d146c8f3d5939fbda418cd496ae8.png|Processed|0.0
manipulation|00d799da437817fe55a020d561b62d87|probe/00d799da437817fe55a020d561b62d87.jpg|4240|2832|7200.0|50052766|50052766_primary|N|0.864893913269043|mask/55523f04f95d5cab9ddbc8f74a6027b0c9f52362.png|Processed|0.0
manipulation|00dc25da70dc8c7b42dd785bebba8ad1|probe/00dc25da70dc8c7b42dd785bebba8ad1.jpg|3024|4032|2360447.0|UNDEF|UNDEF|Y|0.9994122982025146||OptOutLocalization|
manipulation|00dc6040bc87d09ecabb4dabab0c76d6|probe/00dc6040bc87d09ecabb4dabab0c76d6.jpg|3264|1836|883980.0|PAR-1794|PAR-1794_primary|Y|0.9912962913513184||OptOutLocalization|
manipulation|00dcca428d8c19e199553763141c2530|probe/00dcca428d8c19e199553763141c2530.jpg|4032|2268|2963553.0|PAR-3196|PAR-3196_primary|N|0.580567479133606|mask/3f0e0073308897c8b432ddd0840cf20859ed257d.png|Processed|0.0
manipulation|00e0cd3c225cc72274712fb8db9d9825|probe/00e0cd3c225cc72274712fb8db9d9825.jpg|2048|1152|581.0|PAR-1742|PAR-1742_primary|N|0.698820948600769|mask/b7914ecbb78dac2825960eb8461afff8a2207c43.png|Processed|0.0
manipulation|00e6663289b9413fd05befc96ca6eead|probe/00e6663289b9413fd05befc96ca6eead.jpg|2048|1536|824523.0|PAR-1216|PAR-1216_primary|N|0.45851632952690125|mask/cef6539cd94d623b85d67d3909e75a5a55612096.png|Processed|0.0
manipulation|00e6a1cd5b0e1ff4435f7cfb4adbf3ac|probe/00e6a1cd5b0e1ff4435f7cfb4adbf3ac.jpg|2976|2976|2300.0|UNDEF|UNDEF|N|0.7669458985328674||OptOutLocalization|
manipulation|00eabd6daa892763dc4634e80b247a7b|probe/00eabd6daa892763dc4634e80b247a7b.png|4608|3456|47810508.0|KJB-0001|KJB-0001_primary|Y|0.551701545715332|mask/47ebcfd1d67dac818e3856afa3f8d015f03ece71.png|Processed|0.0
manipulation|00eac8ac02b73eff8fac2d2e664c84b5|probe/00eac8ac02b73eff8fac2d2e664c84b5.jpg|5760|3840|2566745.0|50040379|50040379_primary|Y|0.9999456405639648|mask/0b6208a3439e3205549219d12e4769e5b8978f3f.png|Processed|0.0
manipulation|00eee355e394d737450bf5414428ebd6|probe/00eee355e394d737450bf5414428ebd6.jpg|2048|1152|1374.0|UNDEF|UNDEF|N|0.06129615008831024|mask/a4309bf11f937fe68dfeea3043661fdb9620ef1c.png|Processed|0.0
manipulation|00f287f41ba5f01f2eba14da3596f396|probe/00f287f41ba5f01f2eba14da3596f396.jpg|4897|3280|207827.0|ES-D5100|ES-D5100_primary|Y|0.9977503418922424|mask/025bc67bed0256ea707931bf3c3a40672eda109f.png|Processed|0.0
manipulation|00f33387dddd0e369d9868a1db310823|probe/00f33387dddd0e369d9868a1db310823.tif|3536|2536|26902028.0|PAR-2936|PAR-2936_primary|Y|0.9999909400939941|mask/f2c062e56b4d45b91601169d7ef970ed6fcf3b5a.png|Processed|0.0
manipulation|00f5540e736c5f5c5dd598bd7617a02d|probe/00f5540e736c5f5c5dd598bd7617a02d.jpg|3024|4032|5643974.0|PAR-3196|PAR-3196_primary|Y|0.9999446868896484|mask/967129bde0cd028451f20814c5b5c1951a799482.png|Processed|0.0
manipulation|00f63bb3044e530e0c084e6d535daa8f|probe/00f63bb3044e530e0c084e6d535daa8f.jpg|4896|3672|6700.0|JK-Lumix|JK-Lumix_|N|0.7126009464263916||OptOutLocalization|
manipulation|00fa2e1151332ec73810c8ef08b84f3d|probe/00fa2e1151332ec73810c8ef08b84f3d.jpg|1280|960|48.0|MK-MINI|MK-MINI_primary|N|0.9999158382415771|mask/98b51fbfe9f6ffec34f3a5c08c4b8cab468e5e8d.png|Processed|0.0
manipulation|00fad6e41972b8831d2d98791f22b37c|probe/00fad6e41972b8831d2d98791f22b37c.jpg|2048|1152|1744172.0|UNDEF|UNDEF|Y|0.9988388419151306|mask/4c8090fcf5cdcaa3986804f029e9345f33922231.png|Processed|0.0
manipulation|00fe488b39323d650030c42ea6537e60|probe/00fe488b39323d650030c42ea6537e60.jpg|4032|3024|3800.0|ES-Nexus6P|ES-Nexus6P_primary|N|0.9634514451026917|mask/ac25eb2ef86f589a79ef63ac9d42156559f1ecc7.png|Processed|0.0
manipulation|01004acc7d89272c05b19b31861071d4|probe/01004acc7d89272c05b19b31861071d4.jpg|3648|2736|3950936.0|36134561|36134561_|Y|0.9698155522346497|mask/ad95303302586f7125ff77bb41894e5d2af8973b.png|Processed|0.0
manipulation|0101f0966fb444dbdf9afc96149f6382|probe/0101f0966fb444dbdf9afc96149f6382.nef|6034|4028|27000.0|50050129|50050129_primary|N|0.0||OptOutAll|
manipulation|0103cac381e3c7a7f2c720fe21d53aeb|probe/0103cac381e3c7a7f2c720fe21d53aeb.jpg|3648|2736|2551377.0|36134561|36134561_|Y|0.9999498128890991|mask/1d53c1610db12c3e0360969055ee70ce8cf0ba43.png|Processed|0.0
manipulation|0105df01f5a5609ed36df5e1a25340ea|probe/0105df01f5a5609ed36df5e1a25340ea.jpg|1600|1200|486.0|UNDEF|UNDEF|N|0.5537235140800476|mask/a75991a450d0136df745e366f7fb0accd66c98a6.png|Processed|0.0
manipulation|0106b25144ccc47eaa5f77d7d8b6108d|probe/0106b25144ccc47eaa5f77d7d8b6108d.png|4080|2720|9112092.0|5000828|5000828_primary|Y|0.9947614073753357|mask/6724d578d041740b8c6f5119c9773a76703cfd61.png|Processed|0.0
manipulation|0108aaca3b4fe74e00a07b39c09db6ef|probe/0108aaca3b4fe74e00a07b39c09db6ef.jpg|2976|2976|4100.0|UNDEF|UNDEF|N|0.7481197118759155|mask/c1dc0f664de66644713f14b3094461da1579d934.png|Processed|0.0
manipulation|010b0800bd49a083f876b4ed5c157783|probe/010b0800bd49a083f876b4ed5c157783.nef|6034|4028|28000.0|50050129|50050129_primary|N|0.0||OptOutAll|
manipulation|010fdced5feaa64d42178a8c664eacce|probe/010fdced5feaa64d42178a8c664eacce.jpg|3648|2736|3235325.0|36134561|36134561_|Y|0.9341381192207336|mask/a3b65545fd0bf59e56f71e5576e8e801652eb78e.png|Processed|0.0
manipulation|0115a4d46b30e9b01df69e09aedf2b4f|probe/0115a4d46b30e9b01df69e09aedf2b4f.png|4948|3280|18851929.0|ES-D5100|ES-D5100_primary|Y|0.9999823570251465|mask/8a9923e05333ad6e3a32f6ce0e347b774e1e3ad5.png|Processed|0.0
manipulation|011a8e5bebb7daccb2d3c733f7eb59b5|probe/011a8e5bebb7daccb2d3c733f7eb59b5.jpg|2880|2160|2600.0|PAR-2936|PAR-2936_primary|N|0.6436089277267456|mask/f7696bb7fdbe68d149439d1ee96c0044b1b41326.png|Processed|0.0
manipulation|011c1f2981343417066afed04aa4ef7a|probe/011c1f2981343417066afed04aa4ef7a.jpg|3024|4032|5200.0|ES-Nexus6P|ES-Nexus6P_primary|N|0.9421488642692566|mask/61653d130130a46ace96cfe7757df1c03b36f492.png|Processed|0.0
manipulation|01270d85504c623e3c73ba3e08ff9d1e|probe/01270d85504c623e3c73ba3e08ff9d1e.jpg|6016|4016|15000.0|50050157|50050157_primary|N|0.9998884201049805|mask/ed7b125d5121c2b941ce165499d471bce1dbfa28.png|Processed|0.0
manipulation|01290465a72eb908e2919bbb2d55d522|probe/01290465a72eb908e2919bbb2d55d522.jpg|2976|2976|3100.0|UNDEF|UNDEF|N|0.9999819993972778||OptOutLocalization|
manipulation|012b9afdda9cc38b20b0d06711a7c535|probe/012b9afdda9cc38b20b0d06711a7c535.jpg|5312|2988|7200.0|50049571|50049571_primary|N|0.1660749912261963||OptOutLocalization|
manipulation|012cb1d449d85012b5c68fee84f07f19|probe/012cb1d449d85012b5c68fee84f07f19.jpg|1280|720|158.0|MK-KOMANDO|MK-KOMANDO_primary|N|0.9714440703392029|mask/7f69e741c7f9ece4f0c47d998564552104ce6352.png|Processed|0.0
manipulation|012ef621e27ba0f46580eb9f5219e546|probe/012ef621e27ba0f46580eb9f5219e546.jpg|5312|2988|9686248.0|PAR-1476|PAR-1476_|Y|0.9988222718238831|mask/de125f63c956379c365cf241bd85ff6f106c5b52.png|Processed|0.0
manipulation|012f9f387c14b70976e5f1df465f66ff|probe/012f9f387c14b70976e5f1df465f66ff.jpg|4128|2322|4200.0|PAR-1233|PAR-1233_|N|0.16331058740615845||OptOutLocalization|
manipulation|013302a5b7a21c77550af45d9ca0ac4a|probe/013302a5b7a21c77550af45d9ca0ac4a.jpg|4928|3264|8410063.0|ES-D5100|ES-D5100_|Y|0.9999758005142212||OptOutLocalization|
manipulation|0133f801066f31232235e5f9c722524a|probe/0133f801066f31232235e5f9c722524a.jpg|4032|3024|7142251.0|PAR-2936|PAR-2936_primary|Y|0.9996262788772583|mask/83d8ac09b98672701cd760ee43ec6e8ff91063c4.png|Processed|0.0
manipulation|01345008fd76aafd62c57c68bca62cc2|probe/01345008fd76aafd62c57c68bca62cc2.jpg|4512|3008|1129.0|50050836|50050836_primary|N|0.9998162388801575|mask/136d74e2d216cbd4594f8656dfad461d6d37aa93.png|Processed|0.0
manipulation|0136154cf5c796c1f9221590c11107f6|probe/0136154cf5c796c1f9221590c11107f6.jpg|2592|1944|2200.0|MK-S860|MK-S860_primary|N|0.12413640320301056|mask/18424fcb5ae734322a40d7012e9927f32efe22f5.png|Processed|0.0
manipulation|013802e9e023fa3568de7782b5780ef6|probe/013802e9e023fa3568de7782b5780ef6.jpg|1280|960|117.0|MK-MINI|MK-MINI_primary|N|0.9999743700027466|mask/c4a9b751a7b950ee9d53b5a01b6974cd1f355cd8.png|Processed|0.0
manipulation|013cd0faa72a1ada0ab751be54e47e87|probe/013cd0faa72a1ada0ab751be54e47e87.jpg|3264|2448|1778021.0|UNDEF|UNDEF|Y|0.9989240765571594||OptOutLocalization|
manipulation|01491e840041129deaf6e1fdf59c5cd0|probe/01491e840041129deaf6e1fdf59c5cd0.jpg|3648|2736|7200.0|UNDEF|UNDEF|N|0.15995661914348602|mask/1575448b773e8855df768f982d0f5bd93d39798c.png|Processed|0.0
manipulation|0149abb38d598ca747cbcdf25fbb6ae4|probe/0149abb38d598ca747cbcdf25fbb6ae4.jpg|5312|2988|3100.0|50049581|50049581_primary|N|0.6394227147102356|mask/da67b64651d47f103f3011e13a2ad09902091570.png|Processed|0.0
manipulation|014e01278aa218c3bf8734d26eaedc13|probe/014e01278aa218c3bf8734d26eaedc13.jpg|4608|3456|5300.0|KJB-0001|KJB-0001_primary|N|0.7215533256530762|mask/6074eacd6fe99d9e09c91c466a93ceab6bef65be.png|Processed|0.0
manipulation|014ead15fb2768031ab91efbd7a67c53|probe/014ead15fb2768031ab91efbd7a67c53.jpg|2048|1152|499.0|PAR-1742|PAR-1742_primary|N|0.5866622924804688||OptOutLocalization|
manipulation|01508fc4c4bd9a9df026e3e2fc2e7ea1|probe/01508fc4c4bd9a9df026e3e2fc2e7ea1.jpg|1440|960|122239.0|5000828|5000828_primary|Y|0.9999935626983643|mask/e4438fa03c7a96e49d971cc08ba614174c1a9160.png|Processed|0.0
manipulation|01541656ae73cb5daeff5868bd0018e5|probe/01541656ae73cb5daeff5868bd0018e5.jpg|4128|2322|1933899.0|UNDEF|UNDEF|Y|0.9856500029563904||OptOutLocalization|
manipulation|0160ce9687ff0e85effb842230be25cb|probe/0160ce9687ff0e85effb842230be25cb.jpg|640|480|138466.0|UNDEF|UNDEF|Y|0.9990767240524292|mask/2713c7e2cd555e2fca96c393b0eb88aa67dc7220.png|Processed|0.0
manipulation|0162336a19a7741d571ec1f5b3d345d6|probe/0162336a19a7741d571ec1f5b3d345d6.jpg|1600|1200|389.0|PAR-A077|PAR-A077_|N|0.8107410669326782|mask/d73253a33df86529c76b18f5757f48b78096139f.png|Processed|0.0
manipulation|01632a5663b7c8b8e950dae1b3391693|probe/01632a5663b7c8b8e950dae1b3391693.jpg|4032|3024|3200.0|PAR-3196|PAR-3196_primary|N|0.815856397151947|mask/1b9a771712293f5b4282319ad9d91d3b075863af.png|Processed|0.0
manipulation|01688336c7e537f65224a3c66f7031c8|probe/01688336c7e537f65224a3c66f7031c8.jpg|5312|2988|2800.0|PAR-1794|PAR-1794_primary|N|0.9920594692230225|mask/e4a9b3bf3e644da86acb76da905cdb074c29b479.png|Processed|0.0
manipulation|016941451c8fee015db0d17f51d69c9d|probe/016941451c8fee015db0d17f51d69c9d.jpg|2048|1536|815.0|PAR-1742|PAR-1742_primary|N|0.37556302547454834|mask/a46b9de1f54c0489181da5f5261c81cb2e146d35.png|Processed|0.0
manipulation|016feb6df41a727ec6f4efbd239e27bd|probe/016feb6df41a727ec6f4efbd239e27bd.cr2|5796|3870|26000.0|50040379|50040379_primary|N|0.0||OptOutAll|
manipulation|01722382310406a10e811e47062f307f|probe/01722382310406a10e811e47062f307f.png|4080|2720|13501384.0|5000828|5000828_primary|Y|0.9983465671539307|mask/e92ca8fcf3bd8bfd8f3ed3c9fb7b5ecda06bb83f.png|Processed|0.0
manipulation|01738bf879b1ce652176c9ea4d5e2308|probe/01738bf879b1ce652176c9ea4d5e2308.png|6016|4016|34765647.0|50050129|50050129_|Y|0.9996316432952881|mask/b23b4c9f45b38190f6e26ab632e8ef5ddf2bf29c.png|Processed|0.0
manipulation|0176d2c587f70ab8ee1e68c20635f3ac|probe/0176d2c587f70ab8ee1e68c20635f3ac.jpg|1944|2592|626.0|AS-ONE|AS-ONE_|N|0.8922021985054016|mask/9a078d53e603dac5529f83313127da69d79b50fd.png|Processed|0.0
manipulation|017a20ea52dd45299e43a285b7d8fb59|probe/017a20ea52dd45299e43a285b7d8fb59.jpg|4000|3000|4900.0|UNDEF|UNDEF|N|0.9969090819358826||OptOutLocalization|
manipulation|0186339d49ddb93bf7eaf30252d56147|probe/0186339d49ddb93bf7eaf30252d56147.jpg|3696|2448|2500.0|ES-D5100|ES-D5100_primary|N|0.9965595602989197|mask/e0123b493662662f3ad38c942532cffe7ad9e83e.png|Processed|0.0
manipulation|358c847c6059c6e4507d0e95d2652b60|probe/358c847c6059c6e4507d0e95d2652b60.jpg|4896|3672|6378788.0|JK-Lumix|JK-Lumix_|Y|0.3328915238380432||OptOutLocalization|
manipulation|018d07e57a9bbea04c4394ff21571916|probe/018d07e57a9bbea04c4394ff21571916.jpg|3544|2656|8157111.0|UNDEF|UNDEF|Y|0.9999806880950928|mask/ecf5a9a26aac00b19eca984371e6031052a2ad31.png|Processed|0.0
